user_id,id_group,ad_date,purchase_date,promo_type,time_left
416,1,2021-02-14,,Std Bundle,2020-12-18
2366,0,2021-02-28,,Bundle Limited,2020-10-27
4310,0,2021-04-23,,Bundle Limited,2021-03-24
520,0,2021-07-26,,Platinum Bundle,2021-04-29
378,0,2021-03-01,,Bundle Limited,2020-09-05
2158,1,2021-07-26,2021-08-12,Gold Bundle,2021-03-13
4591,0,2021-02-02,,Std Bundle,2020-12-02
3471,1,2021-02-15,,Std Bundle,2020-09-08
2693,1,2021-02-08,2021-02-12,Std Bundle,2020-11-10
68,0,2021-01-05,2021-02-04,Std Bundle,2020-11-15
3619,1,2021-01-06,,Std Bundle,2020-08-12
825,0,2021-05-10,,Platinum Bundle,2021-02-08
4598,0,2021-07-09,,Platinum Bundle,2021-01-23
4115,1,2021-04-23,,Std Bundle,2020-12-30
3981,0,2021-07-22,,Bundle Limited,2021-04-21
3144,0,2021-02-24,,Platinum Bundle,2020-09-24
2229,0,2021-03-24,2021-05-02,Std Bundle,2020-10-23
2910,0,2021-05-02,2021-05-16,Platinum Bundle,2021-02-02
10556,1,2021-08-31,,Bundle Limited,2021-04-26
987,0,2021-05-11,2021-07-09,Platinum Bundle,2021-03-25
5819,0,2021-08-17,,Platinum Bundle,2021-06-15
134,1,2021-05-21,,Std Bundle,2021-04-13
938,1,2021-07-12,2021-07-24,Gold Bundle,2021-03-04
3919,0,2021-01-18,,Std Bundle,2020-08-01
5836,0,2021-01-07,2021-02-05,Bundle Limited,2020-11-30
9718,1,2021-06-15,2021-08-18,Bundle Limited,2021-02-06
1756,1,2021-05-29,2021-08-02,Bundle Limited,2021-04-21
1529,0,2021-07-31,,Bundle Limited,2021-03-22
2329,1,2021-03-23,,Std Bundle,2020-12-05
1690,0,2021-02-27,,Std Bundle,2020-09-12
5685,1,2021-05-11,2021-06-08,Gold Bundle,2020-12-28
572,0,2021-06-20,2021-07-16,Std Bundle,2021-05-14
5276,1,2021-04-09,,Std Bundle,2020-10-27
5571,1,2021-02-13,2021-04-11,Platinum Bundle,2020-11-05
5702,0,2021-06-18,,Std Bundle,2021-05-11
59,0,2021-07-07,,Std Bundle,2021-01-17
2822,1,2021-05-21,2021-06-06,Bundle Limited,2020-12-31
2887,1,2021-02-16,,Std Bundle,2020-11-11
2251,0,2021-04-30,,Platinum Bundle,2021-02-18
975,0,2021-04-08,,Std Bundle,2020-12-20
5631,0,2021-01-01,,Std Bundle,2020-09-25
85,0,2021-04-08,,Bundle Limited,2021-01-02
7738,1,2021-01-17,,Bundle Limited,2020-11-17
4909,0,2021-07-03,,Std Bundle,2021-05-09
2154,0,2021-05-12,,Std Bundle,2021-01-25
1439,1,2021-04-20,2021-06-09,Std Bundle,2020-12-19
5771,0,2021-03-08,,Std Bundle,2021-01-11
2805,0,2021-06-17,,Gold Bundle,2021-01-03
2284,1,2021-02-10,2021-04-03,Std Bundle,2020-10-05
3481,1,2021-03-26,,Std Bundle,2020-11-23
1676,0,2021-04-10,,Gold Bundle,2020-11-10
4600,1,2021-02-18,2021-03-14,Platinum Bundle,2020-09-30
4468,0,2021-05-19,2021-07-05,Gold Bundle,2021-02-16
3847,0,2021-02-20,,Gold Bundle,2020-09-06
7245,1,2021-07-29,,Bundle Limited,2021-02-24
3211,1,2021-01-09,2021-01-15,Gold Bundle,2020-10-11
5704,0,2021-06-14,2021-06-24,Std Bundle,2021-05-05
5158,0,2021-02-05,,Bundle Limited,2020-09-20
3581,0,2021-02-20,,Platinum Bundle,2020-11-06
252,0,2021-07-20,,Std Bundle,2021-05-21
439,1,2021-01-09,,Std Bundle,2020-11-17
4334,0,2021-01-16,,Bundle Limited,2020-08-14
2239,1,2021-03-08,,Std Bundle,2020-11-04
1891,0,2021-08-02,,Gold Bundle,2021-03-05
2225,0,2021-03-07,,Bundle Limited,2021-01-21
3473,0,2021-05-31,,Std Bundle,2021-02-03
2216,1,2021-03-25,,Std Bundle,2020-10-14
3450,0,2021-02-01,,Std Bundle,2020-08-24
985,0,2021-02-24,,Std Bundle,2020-09-02
2062,0,2021-06-23,,Std Bundle,2021-01-31
2111,0,2021-08-05,2021-08-17,Bundle Limited,2021-05-23
2135,1,2021-07-12,2021-08-17,Std Bundle,2021-05-17
3515,1,2021-01-03,2021-01-08,Gold Bundle,2020-07-23
1735,0,2021-05-25,,Std Bundle,2020-12-14
11278,1,2021-06-09,,Bundle Limited,2021-05-10
4293,1,2021-02-16,2021-04-04,Std Bundle,2020-10-01
4116,0,2021-01-30,,Std Bundle,2020-08-09
5033,0,2021-01-08,,Bundle Limited,2020-09-06
4206,1,2021-06-09,2021-07-20,Std Bundle,2021-05-04
1216,0,2021-07-05,,Gold Bundle,2021-02-25
3606,0,2021-04-26,2021-05-11,Bundle Limited,2021-03-11
7891,1,2021-03-03,2021-03-07,Bundle Limited,2021-01-27
5285,0,2021-02-01,,Std Bundle,2020-12-26
623,1,2021-05-11,,Std Bundle,2020-12-11
3212,0,2021-02-14,,Platinum Bundle,2020-12-20
9461,1,2021-03-16,2021-05-08,Bundle Limited,2020-12-13
2349,0,2021-04-10,2021-04-26,Bundle Limited,2020-11-11
1748,0,2021-05-26,2021-06-15,Std Bundle,2021-04-24
7623,1,2021-01-26,,Bundle Limited,2020-11-21
174,1,2021-01-22,2021-03-04,Std Bundle,2020-08-31
371,0,2021-04-30,,Std Bundle,2021-03-07
3377,0,2021-05-21,2021-06-07,Std Bundle,2021-04-14
5512,0,2021-03-18,,Gold Bundle,2020-10-27
1435,0,2021-05-13,,Std Bundle,2021-03-31
502,0,2021-04-08,,Std Bundle,2020-12-17
4499,0,2021-02-26,,Bundle Limited,2021-01-14
9031,1,2021-03-08,2021-04-17,Bundle Limited,2020-10-19
1387,0,2021-06-28,,Std Bundle,2021-04-14
1193,1,2021-04-17,,Std Bundle,2021-01-01
7603,1,2021-03-21,,Bundle Limited,2021-01-01
3100,1,2021-07-23,,Std Bundle,2021-06-23
2096,1,2021-08-24,,Platinum Bundle,2021-03-18
3410,0,2021-01-10,2021-01-26,Std Bundle,2020-11-13
97,1,2021-04-13,,Std Bundle,2021-01-31
2188,0,2021-05-13,,Platinum Bundle,2021-01-19
4058,1,2021-03-27,,Std Bundle,2020-10-30
3659,0,2021-01-24,2021-02-18,Std Bundle,2020-11-21
3908,1,2021-07-26,,Std Bundle,2021-01-30
3745,0,2021-06-20,2021-08-18,Gold Bundle,2020-12-29
2241,1,2021-04-27,2021-05-02,Std Bundle,2020-12-13
5472,0,2021-03-22,,Std Bundle,2020-10-10
11427,1,2021-05-13,,Bundle Limited,2021-03-13
3419,1,2021-05-19,2021-07-26,Bundle Limited,2021-01-28
5000,0,2021-03-30,,Gold Bundle,2021-01-07
3209,1,2021-02-16,2021-02-23,Gold Bundle,2020-12-28
3579,1,2021-05-26,2021-06-06,Gold Bundle,2021-02-06
335,1,2021-01-02,2021-02-23,Std Bundle,2020-11-12
2443,0,2021-06-11,,Bundle Limited,2021-02-27
4329,0,2021-01-24,,Platinum Bundle,2020-12-04
2970,0,2021-06-05,2021-07-16,Std Bundle,2020-12-27
1421,1,2021-03-31,2021-04-07,Gold Bundle,2020-10-24
5793,1,2021-02-01,2021-02-09,Gold Bundle,2020-12-22
3992,1,2021-02-02,,Std Bundle,2020-09-11
4571,0,2021-04-04,,Gold Bundle,2020-10-27
4960,0,2021-05-30,,Bundle Limited,2021-01-03
5117,0,2021-04-16,2021-05-23,Std Bundle,2021-02-13
2785,0,2021-07-16,,Std Bundle,2021-04-14
1392,0,2021-07-02,,Std Bundle,2021-04-28
3465,0,2021-02-13,2021-03-01,Std Bundle,2020-11-09
4168,0,2021-03-06,,Gold Bundle,2020-12-18
3299,0,2021-02-02,,Std Bundle,2020-09-25
5067,1,2021-07-07,2021-08-26,Platinum Bundle,2021-03-01
5090,1,2021-05-10,2021-05-26,Gold Bundle,2021-03-13
713,0,2021-05-23,2021-06-18,Std Bundle,2021-02-25
1797,0,2021-07-21,,Std Bundle,2021-04-04
1902,1,2021-05-26,,Std Bundle,2020-12-11
1641,0,2021-04-21,,Gold Bundle,2020-11-12
4653,1,2021-04-05,,Std Bundle,2020-12-08
1127,0,2021-03-26,,Std Bundle,2021-01-03
3611,0,2021-01-27,2021-02-26,Std Bundle,2020-08-27
2723,1,2021-04-28,,Std Bundle,2020-11-17
1185,0,2021-05-27,,Gold Bundle,2021-01-11
46,1,2021-01-25,2021-03-22,Platinum Bundle,2020-09-05
1027,0,2021-04-26,2021-06-03,Bundle Limited,2021-03-22
3751,1,2021-03-02,2021-03-16,Gold Bundle,2020-12-03
1002,0,2021-01-08,2021-02-24,Gold Bundle,2020-10-20
1482,0,2021-03-04,2021-04-17,Bundle Limited,2020-11-03
1915,1,2021-01-18,,Std Bundle,2020-09-29
7200,1,2021-04-24,,Bundle Limited,2021-02-14
7748,1,2021-03-29,,Bundle Limited,2020-12-14
4305,0,2021-04-04,,Bundle Limited,2020-12-20
992,1,2021-01-09,,Std Bundle,2020-08-19
9381,1,2021-05-14,2021-06-09,Bundle Limited,2021-02-15
3308,0,2021-04-07,,Gold Bundle,2021-03-05
1229,1,2021-07-23,,Std Bundle,2021-02-26
2866,0,2021-05-28,2021-06-16,Std Bundle,2021-04-06
5848,0,2021-07-28,2021-08-12,Platinum Bundle,2021-03-08
4020,0,2021-02-17,,Std Bundle,2020-12-16
2018,1,2021-02-27,,Std Bundle,2020-12-28
457,0,2021-06-30,,Std Bundle,2021-04-01
10386,1,2021-08-08,,Bundle Limited,2021-06-11
8581,1,2021-07-13,2021-09-01,Bundle Limited,2021-05-02
2518,1,2021-05-15,,Std Bundle,2020-11-28
3870,0,2021-01-17,2021-03-15,Std Bundle,2020-07-22
4333,0,2021-07-07,,Bundle Limited,2021-01-08
5691,1,2021-01-13,2021-03-13,Std Bundle,2020-07-21
54,0,2021-08-18,,Std Bundle,2021-07-19
2370,0,2021-04-29,,Std Bundle,2020-12-07
2642,0,2021-02-15,2021-02-19,Std Bundle,2021-01-11
8409,1,2021-03-05,2021-03-25,Bundle Limited,2020-09-13
3115,0,2021-05-08,2021-06-08,Platinum Bundle,2021-02-05
3575,1,2021-06-25,2021-07-24,Gold Bundle,2021-02-23
1586,0,2021-05-31,,Std Bundle,2021-01-04
406,0,2021-02-16,,Bundle Limited,2020-11-05
4439,0,2021-01-16,,Platinum Bundle,2020-11-23
3344,1,2021-07-20,,Std Bundle,2021-02-06
641,1,2021-06-25,2021-08-10,Std Bundle,2021-04-27
1824,0,2021-03-22,,Std Bundle,2020-11-18
5073,1,2021-01-26,2021-02-22,Std Bundle,2020-11-05
757,0,2021-05-08,,Std Bundle,2020-12-14
1766,1,2021-02-02,2021-04-01,Platinum Bundle,2020-08-22
526,0,2021-07-28,2021-08-02,Std Bundle,2021-05-21
1257,1,2021-07-15,2021-07-27,Std Bundle,2021-02-20
3146,1,2021-02-08,,Std Bundle,2020-11-14
7828,1,2021-07-03,2021-08-27,Bundle Limited,2021-05-21
4251,0,2021-04-06,2021-05-23,Std Bundle,2021-02-03
2117,1,2021-01-25,2021-03-07,Std Bundle,2020-09-24
9767,1,2021-06-02,2021-07-25,Bundle Limited,2021-03-06
52,0,2021-05-07,2021-07-05,Gold Bundle,2021-01-12
10333,1,2021-06-12,,Bundle Limited,2020-12-29
3389,0,2021-04-19,2021-05-20,Gold Bundle,2020-11-25
1295,0,2021-06-28,2021-08-31,Std Bundle,2021-04-05
2929,0,2021-02-14,2021-04-03,Std Bundle,2020-12-16
2562,0,2021-05-03,,Gold Bundle,2021-02-08
1496,0,2021-07-09,,Bundle Limited,2021-02-02
2211,1,2021-04-08,,Std Bundle,2021-01-24
5699,1,2021-02-25,2021-04-19,Std Bundle,2020-08-29
2051,1,2021-01-03,2021-01-27,Std Bundle,2020-10-01
5040,1,2021-01-04,,Std Bundle,2020-08-01
1454,1,2021-01-30,2021-02-20,Platinum Bundle,2020-09-20
693,1,2021-03-02,2021-04-07,Std Bundle,2020-11-21
4322,0,2021-03-01,2021-03-25,Std Bundle,2020-11-01
399,1,2021-04-06,,Std Bundle,2021-02-04
1753,0,2021-01-29,,Bundle Limited,2020-09-28
2665,0,2021-02-18,2021-04-18,Std Bundle,2021-01-18
1396,0,2021-05-26,2021-07-04,Platinum Bundle,2021-02-13
3574,1,2021-05-21,2021-06-11,Std Bundle,2021-02-16
2116,0,2021-03-12,2021-04-01,Std Bundle,2021-01-01
3323,0,2021-03-05,,Gold Bundle,2020-09-19
3761,1,2021-04-20,2021-06-26,Std Bundle,2020-12-15
2583,0,2021-04-11,2021-06-01,Platinum Bundle,2021-03-07
115,0,2021-05-23,2021-06-15,Std Bundle,2021-01-08
4568,1,2021-04-23,2021-05-04,Std Bundle,2021-02-27
9819,1,2021-05-30,2021-07-02,Bundle Limited,2021-03-05
3671,0,2021-04-27,2021-05-06,Std Bundle,2020-12-10
2585,0,2021-01-17,2021-03-18,Std Bundle,2020-09-18
714,0,2021-02-03,2021-03-10,Gold Bundle,2020-12-25
2223,0,2021-04-19,2021-06-22,Gold Bundle,2020-11-17
3278,0,2021-06-29,2021-07-20,Platinum Bundle,2021-02-12
4112,1,2021-01-06,2021-02-05,Std Bundle,2020-11-13
9288,1,2021-02-25,2021-04-04,Bundle Limited,2020-11-09
8080,1,2021-02-13,2021-04-01,Bundle Limited,2020-10-31
4268,0,2021-05-18,2021-05-27,Std Bundle,2021-01-03
94,1,2021-04-28,2021-06-12,Std Bundle,2021-03-06
10291,1,2021-07-26,,Bundle Limited,2021-04-13
5763,0,2021-05-23,,Bundle Limited,2020-12-31
3777,0,2021-02-02,,Platinum Bundle,2020-09-09
899,0,2021-07-02,2021-08-10,Platinum Bundle,2021-04-23
432,0,2021-01-30,2021-03-23,Std Bundle,2020-12-29
703,1,2021-02-09,2021-04-09,Std Bundle,2021-01-10
2768,0,2021-06-26,2021-09-02,Std Bundle,2021-04-27
3474,0,2021-07-27,,Gold Bundle,2021-03-08
1111,1,2021-01-13,2021-02-06,Gold Bundle,2020-09-22
4061,0,2021-04-01,2021-05-16,Std Bundle,2021-02-19
3404,1,2021-06-20,2021-08-26,Std Bundle,2020-12-28
3719,0,2021-04-22,2021-05-29,Std Bundle,2021-02-25
106,1,2021-05-28,,Std Bundle,2021-01-04
3999,0,2021-03-26,2021-05-17,Std Bundle,2021-02-02
2859,0,2021-04-20,,Std Bundle,2020-11-22
4949,1,2021-01-24,2021-02-10,Std Bundle,2020-11-25
1583,0,2021-02-25,2021-04-11,Std Bundle,2020-12-20
1251,0,2021-01-01,,Platinum Bundle,2020-10-23
930,1,2021-04-24,2021-05-20,Std Bundle,2021-01-30
2363,0,2021-07-04,2021-08-04,Std Bundle,2021-06-02
2931,0,2021-01-15,,Std Bundle,2020-09-19
2329,0,2021-02-22,2021-04-30,Platinum Bundle,2020-12-06
3881,0,2021-03-08,,Bundle Limited,2020-09-13
4088,1,2021-02-24,2021-03-20,Gold Bundle,2020-11-10
2179,1,2021-01-02,2021-01-12,Std Bundle,2020-07-31
588,0,2021-01-30,2021-03-22,Std Bundle,2020-08-28
238,0,2021-01-07,2021-02-14,Std Bundle,2020-11-06
2093,1,2021-05-24,2021-06-15,Gold Bundle,2021-01-12
808,0,2021-07-27,,Platinum Bundle,2021-05-19
3743,1,2021-03-31,2021-06-02,Std Bundle,2020-11-02
8980,1,2021-07-03,2021-07-24,Bundle Limited,2021-05-17
3141,0,2021-02-05,2021-03-26,Gold Bundle,2020-08-13
63,1,2021-04-11,2021-05-13,Std Bundle,2020-12-03
538,0,2021-05-03,,Gold Bundle,2021-02-03
1095,1,2021-06-30,2021-08-27,Std Bundle,2021-05-26
950,0,2021-06-05,,Bundle Limited,2021-01-28
871,1,2021-02-09,2021-03-20,Std Bundle,2020-10-31
10034,1,2021-01-26,,Bundle Limited,2020-09-26
5243,0,2021-04-12,2021-05-29,Std Bundle,2020-12-11
3021,0,2021-03-24,2021-04-23,Platinum Bundle,2020-12-08
11325,1,2021-01-03,,Bundle Limited,2020-09-08
3875,1,2021-06-18,2021-07-09,Std Bundle,2021-01-02
5501,1,2021-04-28,2021-05-16,Std Bundle,2020-11-25
5535,0,2021-04-14,,Std Bundle,2021-01-27
9786,1,2021-03-22,2021-05-06,Bundle Limited,2020-10-17
2335,1,2021-04-11,2021-04-26,Gold Bundle,2021-01-12
820,1,2021-01-16,2021-02-13,Std Bundle,2020-12-16
8265,1,2021-02-18,2021-03-05,Bundle Limited,2020-10-25
2512,0,2021-03-16,,Platinum Bundle,2020-12-17
3832,1,2021-05-25,2021-07-29,Std Bundle,2021-03-23
1391,0,2021-03-04,2021-04-22,Bundle Limited,2020-11-20
2759,1,2021-02-21,2021-04-30,Std Bundle,2020-12-04
5681,0,2021-02-24,2021-03-28,Std Bundle,2020-10-21
5185,1,2021-07-01,2021-07-17,Std Bundle,2021-04-11
2727,1,2021-04-28,2021-07-07,Std Bundle,2021-02-18
7420,1,2021-07-14,,Bundle Limited,2021-03-15
1885,0,2021-06-04,2021-07-03,Std Bundle,2021-01-06
2816,1,2021-03-22,2021-05-17,Std Bundle,2020-12-05
10086,1,2021-03-01,,Bundle Limited,2020-12-05
4899,0,2021-04-12,2021-04-30,Std Bundle,2020-10-26
2189,1,2021-02-26,2021-03-22,Gold Bundle,2020-09-09
2147,0,2021-05-13,2021-07-01,Gold Bundle,2021-02-08
2512,1,2021-01-11,,Std Bundle,2020-08-03
11394,1,2021-03-17,,Bundle Limited,2020-11-12
2674,1,2021-05-22,2021-07-26,Std Bundle,2021-04-22
5455,0,2021-04-26,2021-06-21,Std Bundle,2021-03-01
3090,0,2021-05-13,2021-07-18,Gold Bundle,2020-11-18
4631,0,2021-07-23,,Platinum Bundle,2021-06-22
2651,1,2021-06-15,2021-06-23,Gold Bundle,2021-01-26
1627,0,2021-03-21,2021-04-02,Std Bundle,2021-01-20
4773,0,2021-05-06,2021-05-18,Std Bundle,2021-03-27
4433,1,2021-03-05,2021-04-28,Std Bundle,2020-11-12
654,0,2021-05-15,,Std Bundle,2020-12-13
4304,1,2021-05-02,2021-06-21,Std Bundle,2021-01-09
1597,0,2021-01-12,2021-03-01,Gold Bundle,2020-10-30
4631,0,2021-06-02,,Std Bundle,2021-01-05
7786,1,2021-08-02,,Bundle Limited,2021-05-05
3637,1,2021-02-14,2021-04-02,Std Bundle,2020-12-05
2220,0,2021-04-16,2021-05-27,Gold Bundle,2020-12-25
5599,1,2021-05-23,2021-06-14,Gold Bundle,2021-03-26
5566,0,2021-04-09,2021-05-19,Bundle Limited,2020-12-13
1301,0,2021-04-24,2021-05-11,Platinum Bundle,2021-01-14
3075,1,2021-04-29,2021-05-03,Std Bundle,2020-11-08
4639,0,2021-05-27,2021-07-11,Platinum Bundle,2021-01-02
1170,0,2021-05-30,2021-08-01,Std Bundle,2021-04-23
2905,0,2021-01-30,,Std Bundle,2020-08-30
3052,1,2021-04-20,2021-06-12,Std Bundle,2021-03-20
2803,0,2021-08-01,,Gold Bundle,2021-06-14
354,0,2021-07-14,,Bundle Limited,2021-03-04
1253,1,2021-04-11,2021-06-05,Std Bundle,2021-03-06
5625,1,2021-01-18,2021-02-10,Std Bundle,2020-11-20
3598,1,2021-03-23,2021-04-10,Platinum Bundle,2021-01-08
4530,0,2021-07-04,,Std Bundle,2021-01-30
946,0,2021-04-09,2021-06-01,Platinum Bundle,2021-02-26
559,1,2021-04-26,2021-05-07,Platinum Bundle,2020-11-19
2099,0,2021-03-07,2021-04-07,Platinum Bundle,2020-12-02
1118,0,2021-04-05,2021-06-06,Gold Bundle,2021-02-12
404,0,2021-01-12,,Std Bundle,2020-08-08
436,0,2021-04-25,2021-06-12,Std Bundle,2021-01-22
4355,0,2021-01-01,2021-01-26,Bundle Limited,2020-07-09
4982,0,2021-02-10,2021-03-27,Gold Bundle,2020-08-28
11422,1,2021-03-28,,Bundle Limited,2020-12-01
5093,0,2021-06-07,2021-07-12,Gold Bundle,2020-12-16
2722,0,2021-05-14,2021-06-19,Gold Bundle,2020-12-17
4256,0,2021-04-11,2021-05-04,Std Bundle,2020-11-09
1100,1,2021-04-24,,Std Bundle,2020-12-26
1175,1,2021-05-25,2021-06-12,Std Bundle,2021-04-01
1248,1,2021-05-31,2021-06-05,Std Bundle,2021-02-27
200,1,2021-02-07,2021-03-24,Std Bundle,2020-11-17
5468,0,2021-01-08,2021-02-25,Platinum Bundle,2020-10-14
3311,0,2021-03-30,2021-04-09,Bundle Limited,2021-01-02
1101,0,2021-02-22,2021-03-31,Gold Bundle,2020-08-27
504,1,2021-07-26,2021-08-10,Std Bundle,2021-02-04
2962,0,2021-05-12,2021-05-31,Bundle Limited,2020-12-11
2805,0,2021-06-24,2021-07-27,Std Bundle,2021-02-28
11220,1,2021-03-24,,Bundle Limited,2020-11-13
5344,0,2021-04-22,,Std Bundle,2021-02-01
3361,1,2021-04-22,2021-05-16,Gold Bundle,2021-01-29
1713,1,2021-07-12,2021-07-22,Gold Bundle,2021-03-25
5354,0,2021-03-13,2021-04-11,Std Bundle,2020-11-08
5246,1,2021-02-08,2021-03-23,Std Bundle,2020-12-15
10626,1,2021-07-03,,Bundle Limited,2021-01-23
1640,1,2021-07-12,2021-07-25,Gold Bundle,2021-02-25
637,0,2021-05-15,2021-05-28,Std Bundle,2021-01-02
2821,1,2021-05-06,2021-05-24,Std Bundle,2020-12-12
1888,0,2021-04-30,,Platinum Bundle,2021-02-01
363,1,2021-05-31,2021-07-04,Std Bundle,2020-12-27
4796,0,2021-03-15,,Gold Bundle,2021-02-05
984,1,2021-01-26,2021-02-17,Platinum Bundle,2020-09-12
1152,0,2021-06-14,2021-07-10,Std Bundle,2021-02-09
9121,1,2021-07-18,2021-07-25,Bundle Limited,2021-03-26
7675,1,2021-01-27,,Bundle Limited,2020-11-01
9179,1,2021-06-27,2021-08-15,Bundle Limited,2021-05-12
2715,0,2021-01-23,,Std Bundle,2020-12-05
4179,0,2021-05-20,,Gold Bundle,2020-12-05
5680,1,2021-05-09,2021-07-14,Bundle Limited,2021-01-19
2980,1,2021-05-08,2021-06-18,Std Bundle,2021-02-24
1843,1,2021-03-31,2021-06-01,Std Bundle,2020-11-24
1569,0,2021-07-29,,Bundle Limited,2021-01-31
8218,1,2021-05-23,2021-07-27,Bundle Limited,2021-02-23
2481,0,2021-01-17,2021-02-21,Bundle Limited,2020-08-17
3470,0,2021-08-31,,Std Bundle,2021-03-05
679,1,2021-04-21,2021-05-15,Std Bundle,2020-12-17
3367,0,2021-03-21,2021-04-24,Gold Bundle,2020-10-28
582,0,2021-05-24,2021-06-30,Std Bundle,2021-03-31
34,0,2021-04-19,,Std Bundle,2021-02-08
5074,1,2021-05-23,2021-06-14,Std Bundle,2020-12-22
4884,1,2021-03-14,2021-05-07,Std Bundle,2020-12-24
1718,1,2021-04-18,2021-05-05,Gold Bundle,2020-11-09
3847,1,2021-01-07,2021-01-16,Platinum Bundle,2020-08-13
4625,1,2021-08-01,,Std Bundle,2021-02-13
2218,1,2021-06-19,2021-08-08,Std Bundle,2021-02-11
2560,0,2021-06-23,2021-07-01,Std Bundle,2021-04-26
11340,1,2021-03-23,,Bundle Limited,2021-02-21
4470,0,2021-04-21,2021-06-30,Std Bundle,2020-12-02
1694,0,2021-01-06,2021-02-07,Platinum Bundle,2020-08-12
1995,0,2021-04-19,2021-04-27,Bundle Limited,2021-02-25
5059,0,2021-05-06,,Bundle Limited,2021-03-19
3492,1,2021-03-16,2021-04-11,Gold Bundle,2021-01-08
4881,1,2021-03-20,2021-05-17,Std Bundle,2020-11-07
3075,1,2021-05-20,2021-07-25,Std Bundle,2021-03-21
8829,1,2021-04-22,2021-05-20,Bundle Limited,2020-11-26
5316,1,2021-05-12,,Platinum Bundle,2021-01-01
3342,0,2021-04-08,2021-05-14,Std Bundle,2021-01-15
1990,1,2021-02-21,2021-03-13,Platinum Bundle,2020-09-02
9091,1,2021-01-22,2021-02-01,Bundle Limited,2020-12-03
1281,0,2021-03-15,2021-04-08,Std Bundle,2020-10-23
3277,0,2021-01-09,2021-03-14,Bundle Limited,2020-10-08
1985,0,2021-05-04,2021-07-08,Gold Bundle,2021-02-09
2904,1,2021-01-10,2021-01-26,Platinum Bundle,2020-11-30
8069,1,2021-08-03,2021-08-27,Bundle Limited,2021-04-05
10317,1,2021-04-22,,Bundle Limited,2020-11-24
1789,0,2021-07-13,2021-08-01,Bundle Limited,2021-02-14
5165,0,2021-01-21,2021-03-20,Gold Bundle,2020-07-26
4034,0,2021-03-26,2021-04-02,Std Bundle,2020-12-22
5403,1,2021-05-22,2021-07-13,Std Bundle,2021-01-08
4522,0,2021-06-19,2021-08-14,Bundle Limited,2020-12-29
583,0,2021-03-17,2021-05-17,Gold Bundle,2021-02-02
339,0,2021-03-26,2021-05-27,Std Bundle,2020-10-08
2590,0,2021-06-24,,Std Bundle,2021-04-01
334,1,2021-03-20,2021-04-29,Std Bundle,2020-12-30
2633,0,2021-01-10,,Bundle Limited,2020-09-05
3203,0,2021-07-28,,Std Bundle,2021-05-22
3550,1,2021-07-24,2021-08-01,Gold Bundle,2021-04-11
2073,1,2021-04-17,2021-05-11,Gold Bundle,2020-12-14
1353,0,2021-01-25,2021-02-22,Std Bundle,2020-09-02
2043,1,2021-03-20,2021-04-28,Std Bundle,2020-12-26
5006,0,2021-02-08,,Std Bundle,2020-08-25
1687,0,2021-03-14,2021-03-26,Std Bundle,2020-09-18
377,1,2021-07-28,,Std Bundle,2021-06-08
3026,0,2021-04-13,2021-05-23,Platinum Bundle,2021-01-23
3808,0,2021-04-24,2021-05-14,Platinum Bundle,2020-12-19
381,0,2021-05-19,2021-07-24,Gold Bundle,2020-12-03
690,0,2021-01-07,2021-02-01,Bundle Limited,2020-09-24
841,0,2021-02-09,2021-04-16,Std Bundle,2020-10-15
5729,0,2021-05-14,2021-07-06,Bundle Limited,2021-03-18
295,0,2021-02-15,2021-04-18,Std Bundle,2020-10-22
3796,0,2021-07-11,2021-08-13,Bundle Limited,2021-02-24
1212,1,2021-05-20,2021-06-03,Std Bundle,2021-04-18
3112,0,2021-08-09,,Gold Bundle,2021-02-20
2510,0,2021-03-18,2021-03-22,Std Bundle,2021-02-08
916,0,2021-01-24,2021-02-12,Std Bundle,2020-09-16
3795,0,2021-04-10,2021-06-10,Std Bundle,2020-10-17
5493,0,2021-01-09,2021-01-16,Std Bundle,2020-09-12
1529,0,2021-04-05,2021-06-02,Gold Bundle,2021-02-20
1045,0,2021-02-03,2021-03-12,Bundle Limited,2020-12-05
3976,0,2021-03-13,2021-03-19,Std Bundle,2020-11-05
2610,1,2021-03-24,2021-04-28,Std Bundle,2020-10-24
2426,0,2021-01-06,,Std Bundle,2020-07-25
1965,1,2021-04-23,2021-06-23,Platinum Bundle,2021-01-11
9768,1,2021-08-15,,Bundle Limited,2021-06-18
1659,0,2021-03-06,,Gold Bundle,2021-01-07
448,1,2021-07-03,2021-08-04,Platinum Bundle,2021-01-12
2034,0,2021-02-20,,Std Bundle,2020-11-13
5589,0,2021-07-01,,Bundle Limited,2021-05-21
2129,1,2021-04-16,2021-05-22,Std Bundle,2021-02-19
2316,1,2021-05-11,2021-06-24,Platinum Bundle,2021-04-11
787,1,2021-07-20,,Std Bundle,2021-04-22
2972,0,2021-03-31,2021-06-05,Gold Bundle,2021-01-17
5267,0,2021-03-23,2021-05-23,Std Bundle,2021-01-30
9754,1,2021-01-06,2021-01-28,Bundle Limited,2020-07-11
3621,0,2021-04-16,2021-06-21,Std Bundle,2021-01-15
8240,1,2021-08-10,,Bundle Limited,2021-02-14
1513,1,2021-05-09,2021-07-04,Std Bundle,2020-12-30
748,1,2021-04-26,2021-05-26,Platinum Bundle,2021-01-17
210,1,2021-05-10,2021-05-24,Gold Bundle,2021-01-12
